WORD,string,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WORD,,,,,,,,,,,,,,,,,,,,,,list,,list,DWORD,,,,,,int,DWORD,string,int,BYTE,WORD,int,int,char[20],char[20],char[20],char[20],int,int,action,action,action,action,int,int,int,int,int,float,,int,,action,action,action,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6193,普通水天罡宝石包（2个）,大陆,,80,,5,,,,,,1,,,,,,,1,0,1,0,1,,,1,,2,,1,1,1,,,,,30,,,,,,,,,,,,,,,,,,v=1;s=1|i=6703;%=2;b=2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it6701,,,,,,,,,,,,,,,,,,,,,,0,
6194,普通毒天罡宝石包（2个）,大陆,,80,,5,,,,,,1,,,,,,,1,0,1,0,1,,,1,,2,,1,1,1,,,,,30,,,,,,,,,,,,,,,,,,v=1;s=1|i=6803;%=2;b=2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it6801,,,,,,,,,,,,,,,,,,,,,,0,
6195,普通雷天罡宝石包（2个）,大陆,,80,,5,,,,,,1,,,,,,,1,0,1,0,1,,,1,,2,,1,1,1,,,,,30,,,,,,,,,,,,,,,,,,v=1;s=1|i=6903;%=2;b=2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it6901,,,,,,,,,,,,,,,,,,,,,,0,
6196,普通佛天罡宝石包（2个）,大陆,,80,,5,,,,,,1,,,,,,,1,0,1,0,1,,,1,,2,,1,1,1,,,,,30,,,,,,,,,,,,,,,,,,v=1;s=1|i=7003;%=2;b=2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it7001,,,,,,,,,,,,,,,,,,,,,,0,
6197,"普通致命宝石包（2个）  ",大陆,,80,,5,,,,,,1,,,,,,,1,0,1,0,1,,,1,,2,,1,1,1,,,,,30,,,,,,,,,,,,,,,,,,v=1;s=1|i=7103;%=2;b=2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it7101,,,,,,,,,,,,,,,,,,,,,,0,
6198,"普通光芒宝石包（2个）  ",大陆,,80,,5,,,,,,1,,,,,,,1,0,1,0,1,,,1,,2,,1,1,1,,,,,30,,,,,,,,,,,,,,,,,,v=1;s=1|i=7203;%=2;b=2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it7201,,,,,,,,,,,,,,,,,,,,,,0,
6199,普通火金刚宝石包（2个）,大陆,,80,,5,,,,,,1,,,,,,,1,0,1,0,1,,,1,,2,,1,1,1,,,,,30,,,,,,,,,,,,,,,,,,v=1;s=1|i=7303;%=2;b=2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it7301,,,,,,,,,,,,,,,,,,,,,,0,
6200,普通水金刚宝石包（2个）,大陆,,80,,5,,,,,,1,,,,,,,1,0,1,0,1,,,1,,2,,1,1,1,,,,,30,,,,,,,,,,,,,,,,,,v=1;s=1|i=7403;%=2;b=2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it7401,,,,,,,,,,,,,,,,,,,,,,0,
6201,普通毒金刚宝石包（2个）,大陆,,80,,5,,,,,,1,,,,,,,1,0,1,0,1,,,1,,2,,1,1,1,,,,,30,,,,,,,,,,,,,,,,,,v=1;s=1|i=7503;%=2;b=2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it7501,,,,,,,,,,,,,,,,,,,,,,0,
6202,普通雷金刚宝石包（2个）,大陆,,80,,5,,,,,,1,,,,,,,1,0,1,0,1,,,1,,2,,1,1,1,,,,,30,,,,,,,,,,,,,,,,,,v=1;s=1|i=7603;%=2;b=2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it7601,,,,,,,,,,,,,,,,,,,,,,0,
6203,普通佛金刚宝石包（2个）,大陆,,80,,5,,,,,,1,,,,,,,1,0,1,0,1,,,1,,2,,1,1,1,,,,,30,,,,,,,,,,,,,,,,,,v=1;s=1|i=7703;%=2;b=2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it7701,,,,,,,,,,,,,,,,,,,,,,0,
6204,"普通坚韧宝石包（2个）  ",大陆,,80,,5,,,,,,1,,,,,,,1,0,1,0,1,,,1,,2,,1,1,1,,,,,30,,,,,,,,,,,,,,,,,,v=1;s=1|i=7803;%=2;b=2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it7801,,,,,,,,,,,,,,,,,,,,,,0,
6205,"普通气血宝石包（2个）  ",大陆,,80,,5,,,,,,1,,,,,,,1,0,1,0,1,,,1,,2,,1,1,1,,,,,30,,,,,,,,,,,,,,,,,,v=1;s=1|i=7903;%=2;b=2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it7901,,,,,,,,,,,,,,,,,,,,,,0,
6206,初级宝石兑换卷（2个）,大陆,,,,5,,,,,,2,,,,,,,1,0,1,0,1,,,1,,,1,1,99,,,,,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_it4909,,,,,,,,,,,,,,,,,,,,,,,
6207,神龙卷轴,大陆,,100,,5,,,,,,,,,,,1,,,0,0,0,1,,,1,,2,0,1,1,0,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,10000,1000,,,,,,,,,,"AcceptTaskEx(945,0,1)",,,,,,ic_it6207,,,,,,,,,,,,,,,,,,,,,,,
6208,喜鹊传情,大陆,,100,,5,,,,,,2,,,,,1,,,0,1,0,1,,,1,,2,,1,1,1,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,IsUser=1,,,,,,,,,,,,,,,,7200000,1000,,,,,,,,,,,AddEffect(2352),,,,,ic_it3421,,,,,,,,,,,,,,,,,,,,,,,
6209,特效智力魔石,大陆,,54,,5,,,,,,,,,,,1,,,0,1,0,1,,,1,,2,1,1,20,1,,,,,3,,,,,,,,,,,,,,,,,168,335,,,30,1;2;3;4;5,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,1000,1000,,,,,,,,,,,,,,,,ic_it3549,,,,,,,,,,,,,,,,,,,,,,0,
6210,特效力量魔石,大陆,,54,,5,,,,,,,,,,,1,,,0,1,0,1,,,1,,2,1,1,20,1,,,,,3,,,,,,,,,,,,,,,,,168,315,,,30,1;2;3;4;5,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,1000,1000,,,,,,,,,,,,,,,,ic_it3529,,,,,,,,,,,,,,,,,,,,,,0,
6211,特效敏捷魔石,大陆,,54,,5,,,,,,,,,,,1,,,0,1,0,1,,,1,,2,1,1,20,1,,,,,3,,,,,,,,,,,,,,,,,168,325,,,30,1;2;3;4;5,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,1000,1000,,,,,,,,,,,,,,,,ic_it3539,,,,,,,,,,,,,,,,,,,,,,0,
6212,特效体质魔石,大陆,,54,,5,,,,,,,,,,,1,,,0,1,0,1,,,1,,2,1,1,20,1,,,,,3,,,,,,,,,,,,,,,,,168,305,,,30,1;2;3;4;5,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,1000,1000,,,,,,,,,,,,,,,,ic_it3519,,,,,,,,,,,,,,,,,,,,,,0,
6213,特效物理防御提高魔石,大陆,,54,,5,,,,,,,,,,,1,,,0,1,0,1,,,1,,2,1,1,20,1,,,,,3,,,,,,,,,,,,,,,,,168,340,,,30,3;4;5,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,1000,1000,,,,,,,,,,,,,,,,ic_it3554,,,,,,,,,,,,,,,,,,,,,,0,
6219,小年兽精灵变身卷(20年),大陆,,150,,5,,,1,,,2,,,,,1,,,1,1,0,1,1,,1,,2,1,1,20,1,,,,,250,,,,,,,,,,,,,,,,,,4648,646080000,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,1000,1000,,,,,,,,,,,,,,,,ic_mon031_b,,,,,,,,,,,,,,,,,,,,,,,
6220,七彩水晶(购买即绑定，请勿多次购买),大陆,,,,5,,,,,,2,,,,,,,1,0,1,0,1,,,1,,,1,1,99,,,,,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_it632,,,,,,,,,,,,,,,,,,,,,,,
6222,火龙珠,大陆,,,,5,,,,,,,,,,,,,,0,0,0,1,,,1,,0,1,1,20,0,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_npc252,,,,,,,,,,,,,,,,,,,,,,,
6223,土龙珠,大陆,,,,5,,,,,,,,,,,,,,0,0,0,1,,,1,,0,1,1,20,0,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_npc254,,,,,,,,,,,,,,,,,,,,,,,
6224,雷龙珠,大陆,,,,5,,,,,,,,,,,,,,0,0,0,1,,,1,,0,1,1,20,0,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_npc253,,,,,,,,,,,,,,,,,,,,,,,
6225,互助任务35级,大陆,,100,,5,,,,,,,,,,,1,,,0,0,0,1,,,1,,2,0,1,1,0,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,10000,1000,,,,,,,,,,"AcceptTaskEx(1783,0,1)",,,,,,ic_itvnmail,,,,,,,,,,,,,,,,,,,,,,,
6226,互助任务45级,大陆,,100,,5,,,,,,,,,,,1,,,0,0,0,1,,,1,,2,0,1,1,0,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,10000,1000,,,,,,,,,,"AcceptTaskEx(1785,0,1)",,,,,,ic_itvnmail,,,,,,,,,,,,,,,,,,,,,,,
6227,互助任务50级,大陆,,100,,5,,,,,,,,,,,1,,,0,0,0,1,,,1,,2,0,1,1,0,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,10000,1000,,,,,,,,,,"AcceptTaskEx(1787,0,1)",,,,,,ic_itvnmail,,,,,,,,,,,,,,,,,,,,,,,
6228,互助任务35级（60）,大陆,,100,,5,,,,,,,,,,,1,,,0,0,0,1,,,1,,2,0,1,1,0,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,10000,1000,,,,,,,,,,"AcceptTaskEx(1793,0,1)",,,,,,ic_itvnmail,,,,,,,,,,,,,,,,,,,,,,,
6229,互助任务45级（60）,大陆,,100,,5,,,,,,,,,,,1,,,0,0,0,1,,,1,,2,0,1,1,0,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,10000,1000,,,,,,,,,,"AcceptTaskEx(1794,0,1)",,,,,,ic_itvnmail,,,,,,,,,,,,,,,,,,,,,,,
6230,互助任务50级（60）,大陆,,100,,5,,,,,,,,,,,1,,,0,0,0,1,,,1,,2,0,1,1,0,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,10000,1000,,,,,,,,,,"AcceptTaskEx(1795,0,1)",,,,,,ic_itvnmail,,,,,,,,,,,,,,,,,,,,,,,
6231,任务锦囊,大陆,,98,,5,,,,,,2,,,,,,,1,1,1,0,1,,,1,,2,,,,,,,,,30,,,,,,,,,,,,,,,,,,150,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it6090,,,,,,,,,,,,,,,,,,,,,,,
6232,任务锦囊,大陆,,98,,5,,,,,,2,,,,,,,1,1,1,0,1,,,1,,2,,,,,,,,,30,,,,,,,,,,,,,,,,,,151,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it6090,,,,,,,,,,,,,,,,,,,,,,,
6233,任务锦囊,大陆,,98,,5,,,,,,2,,,,,,,1,1,1,0,1,,,1,,2,,,,,,,,,30,,,,,,,,,,,,,,,,,,152,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it6090,,,,,,,,,,,,,,,,,,,,,,,
6234,任务锦囊,大陆,,98,,5,,,,,,2,,,,,,,1,1,1,0,1,,,1,,2,,,,,,,,,30,,,,,,,,,,,,,,,,,,153,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it6090,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6235,网吧专用戒指,韩国,,9,,5,,,,,,1,96,7,,,,,,0,1,0,1,,,1,,1,,,,,14400,,,,3000,,3000,,,,15,"AddMaxHp(1000);AddDmgRate(0,10);AddDmgRate(1,10);AddDmgRate(2,10);AddDmgRate(3,10);AddDmgRate(4,10);AddDmgRate(5,10);AddDeltaCriticalDmg(0,0.1);AddDeltaCriticalDmg(1,0.1);AddDeltaCriticalDmg(2,0.1);AddDeltaCriticalDmg(3,0.1);AddDeltaCriticalDmg(4,0.1);AddDeltaCriticalDmg(5,0.1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it607,,,,,,,,,,,,,,,,,,,,,,0,
6236,保养丹(力量),韩国,,100,,5,,,,,,2,,,,,1,,1,1,1,0,,1,2007,1,,2,1,1,99,1,,,,,3,10,100,HaveTypeEffect(2400)=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,1000,1000,,,,,,,,,,"AddEffect(2400,20,20)",,,,,,ic_it6236,,,,,,,,,,,,,,,,,,,,,1,0,
6237,保养丹(敏捷),韩国,,100,,5,,,,,,2,,,,,1,,1,1,1,0,,1,2007,1,,2,1,1,99,1,,,,,3,10,100,HaveTypeEffect(2401)=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,1000,1000,,,,,,,,,,"AddEffect(2401,20,20)",,,,,,ic_it6237,,,,,,,,,,,,,,,,,,,,,1,0,
6238,保养丹(智力),韩国,,100,,5,,,,,,2,,,,,1,,1,1,1,0,,1,2007,1,,2,1,1,99,1,,,,,3,10,100,HaveTypeEffect(2402)=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,1000,1000,,,,,,,,,,"AddEffect(2402,20,20)",,,,,,ic_it6238,,,,,,,,,,,,,,,,,,,,,1,0,
6239,保养丹(体质),韩国,,100,,5,,,,,,2,,,,,1,,1,1,1,0,,1,2007,1,,2,1,1,99,1,,,,,3,10,100,HaveTypeEffect(2403)=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,1000,1000,,,,,,,,,,"AddEffect(2403,20,20)",,,,,,ic_it6239,,,,,,,,,,,,,,,,,,,,,1,0,
6240,保养丹(移速),韩国,,100,,5,,,,,,2,,,,,1,,1,1,1,0,,1,2007,1,,2,1,1,99,1,,,,,3,10,100,HaveTypeEffect(2404)=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,1000,1000,,,,,,,,,,"AddEffect(2404,20,10)",,,,,,ic_it6240,,,,,,,,,,,,,,,,,,,,,1,0,
6241,保养丹(万能),韩国,,100,,5,,,,,,2,,,,,1,,1,1,1,0,,1,2007,1,,2,1,1,99,1,,,,,3,10,100,HaveTypeEffect(2405)=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,1000,1000,,,,,,,,,,"AddEffect(2405,20)",,,,,,ic_it6241,,,,,,,,,,,,,,,,,,,,,1,0,
6242,强效保养丹,韩国,,100,,5,,,,,,2,,,,,1,,1,1,1,0,,1,2007,1,,2,1,1,99,1,,,,,3,10,100,HaveTypeEffect(2406)=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,1000,1000,,,,,,,,,,"AddEffect(2406,240)",,,,,,ic_it6242,,,,,,,,,,,,,,,,,,,,,1,0,
6243,江洋大盗召唤符,韩国,,100,,5,,,,,,1,,,,,,,1,0,1,0,0,,,0,,2,1,1,200,1,,,,,7000000,,,,,,,,,,,,,,,,,,,,,,,$L:item6156use$,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,1800000,1000,,,,,,,,,,,,,,,-1,ic_mon078,,,,,,,,,,,,,,,,,,,,,,,
6244,九尾狐（紫）坐骑,韩国,,52,,5,,,,,,2,,,,,,,1,1,1,0,1,1,,1,0,2,,,,,14400,,,,30,,3000,,,,,,,,,,,,,,,40,2001,,,,,,,,,,use_begin,use_loop,use_end,,2,1,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,Ride,,,,,-1,ic_ride_023b,ride023b_1;ride023b_1,ride023b_2;ride023b_2,ride023b_3;ride023b_3,ride023b_4;ride023b_4,,,,,,,,mon_touming,root,,,,,,,,,0,1
6245,强化+7九尾狐包,韩国,,80,,5,,,,,,1,,,,,,,1,0,1,0,1,,,1,,2,,1,1,1,14400,,,,30,,,,,,,,,,,,,,,,,,v=1;s=1|i=6244;b=2;smL=7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,,,,,,,,,,,,,,,-2,ic_ride_023b,,,,,,,,,,,,,,,,,,,,,,0,
6247,元神凝聚丹（测试用）,通用,,100,,5,,,10,,,2,,,,,1,,1,1,1,0,,1,,1,,2,1,1,99,1,,,,,3,10,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,5000,1000,,,,,,,,,,AddGodPower(50),,,,,,ic_it6246,,,,,,,,,,,,,,,,,,,,,1,0,
6248,雪玉狐,大陆,,52,,5,,,,,,2,,,,,,,1,1,1,0,1,1,,1,1,2,,,,,,,,,30,,3000,,,,,,,,,,,,,,,50,2001,,,,,,,,,,use_begin,use_loop,use_end,,2,1,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,Ride,,,,,-1,ic_ride_023a,ride023a_1;ride023a_1,ride023a_2;ride023a_2,ride023a_3;ride023a_3,ride023a_4;ride023a_4,,,,,,,,mon_touming,root,,,,,,,,,0,1
6249,紫魅狐,大陆,,52,,5,,,,,,2,,,,,,,1,1,1,0,1,1,,1,1,2,,,,,,,,,30,,3000,,,,,,,,,,,,,,,50,2001,,,,,,,,,,use_begin,use_loop,use_end,,2,1,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,Ride,,,,,-1,ic_ride_023b,ride023b_1;ride023b_1,ride023b_2;ride023b_2,ride023b_3;ride023b_3,ride023b_4;ride023b_4,,,,,,,,mon_touming,root,,,,,,,,,0,1
6250,冰焰虎,大陆,,52,,5,,,,,,2,,,,,,,1,1,1,0,1,1,,1,1,2,,,,,,,,,30,,3000,,,,,,,,,,,,,,,50,2001,,,,,,,,,,use_begin,use_loop,use_end,,2,1,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,Ride,,,,,-1,ic_ride020,ride020_1;ride020_1,ride020_2;ride020_2,ride020_3;ride020_3,ride020_4;ride020_4,,,,,,,,mon_touming,root,,,,,,,,,0,1
6251,虎狐生威包（白）,大陆,,80,,5,,,,,,2,,,,,,,1,1,1,0,1,1,,1,,2,,1,1,1,,,,,30,,,,,,,,,,,,,,,,,,v=1;s=2|i=6248;b=3|i=6250;b=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,"Moon Bear Lucky Box",,,,,,,,,,,,,,,,,,,,,,0,
6252,虎狐生威包（紫）,大陆,,80,,5,,,,,,2,,,,,,,1,1,1,0,1,1,,1,,2,,1,1,1,,,,,30,,,,,,,,,,,,,,,,,,v=1;s=2|i=6249;b=3|i=6250;b=3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,"Moon Bear Lucky Box",,,,,,,,,,,,,,,,,,,,,,0,
6253,超级经验卡（1小时）,（菲律宾）,,100,,5,,,,,,2,,,,,1,,1,1,1,,,1,2064,1,,2,1,1,99,1,,,,,30,500,100,HaveTypeEffect(2035)=0&&HaveTypeEffect(2066)=0&&HaveTypeEffect(2045)=0&&HaveTypeEffect(2313)=0&&HaveTypeEffect(2046)=0&&HaveTypeEffect(2048)=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,60*60*1000,1000,9,,,,,,,,,"AddEffect(2048,70,1)",,,,,,lb_70,,,,,,,,,,,,,,,,,,,,,1,0,
6254,超级经验卡（3小时）,（菲律宾）,,100,,5,,,,,,2,,,,,1,,1,1,1,,,1,2064,1,,2,1,1,99,1,,,,,30,500,100,HaveTypeEffect(2035)=0&&HaveTypeEffect(2066)=0&&HaveTypeEffect(2045)=0&&HaveTypeEffect(2313)=0&&HaveTypeEffect(2046)=0&&HaveTypeEffect(2048)=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,60*60*1000,1000,9,,,,,,,,,"AddEffect(2048,70,3)",,,,,,lb_70,,,,,,,,,,,,,,,,,,,,,1,0,
6255,超级经验卡（24小时）,（菲律宾）,,100,,5,,,,,,2,,,,,1,,1,1,1,,,1,2064,1,,2,1,1,99,1,,,,,30,500,100,HaveTypeEffect(2035)=0&&HaveTypeEffect(2066)=0&&HaveTypeEffect(2045)=0&&HaveTypeEffect(2313)=0&&HaveTypeEffect(2046)=0&&HaveTypeEffect(2048)=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,60*60*1000,1000,9,,,,,,,,,"AddEffect(2048,70,24)",,,,,,lb_70,,,,,,,,,,,,,,,,,,,,,1,0,
6256,回复精力药水,（菲律宾）,,100,1,5,,,,,,,,,,,1,,,1,1,0,1,,,1,,2,1,20,20,1,,,,,250,,,Party=1||Party=2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,45000,1000,1,,,,,,,,,AddEnergy(20),,,,,,ic_it4899,,,,,,,,,,,,,,,,,,,,,,,
6257,叠加型初级经验卡（1小时）,（菲律宾）,,100,,5,,,,,,2,,,,,1,,1,1,1,,,1,2064,1,,2,1,1,99,1,,,,,30,500,100,HaveTypeEffect(2050)=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,60*60*1000,1000,,,,,,,,,,"AddEffect(2050,30,1)",,,,,,lb_30,,,,,,,,,,,,,,,,,,,,,1,0,
6258,叠加型初级经验卡（24小时）,（菲律宾）,,100,,5,,,,,,2,,,,,1,,1,1,1,,,1,2064,1,,2,1,1,99,1,,,,,30,500,100,HaveTypeEffect(2050)=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,60*60*1000,1000,,,,,,,,,,"AddEffect(2050,30,24)",,,,,,lb_30,,,,,,,,,,,,,,,,,,,,,1,0,
6259,美嘉乐透包,（菲律宾）,,98,,5,,,,,,2,,,,,,,1,1,1,0,1,,,1,,2,,,,,,,,,30,,,,,,,,,,,,,,,,,,154,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it6093,,,,,,,,,,,,,,,,,,,,,,,
6260,财玉宝箱,（菲律宾）,,98,,5,,,,,,2,,,,,,,1,1,1,0,1,,,1,,2,,,,,,,,,150000,,,,,,,,,,,,,,,,,,155,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,"Moon Bear Lucky Box",,,,,,,,,,,,,,,,,,,,,,,
6261,圣天戒指（菲律宾）,（菲律宾）,,9,,5,,,55,,,2,89,4,,,,,,0,1,1,1,1,,1,,1,,,,,2592000,,,,3000,,3000,,,,,AddSpeedRate(0.05),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_iring07,,,,,,,,,,,,,,,,,,,,,,0,
6262,疾风护符(2级),（菲律宾）,,10,,5,,,,,,2,,,118,1,,,,1,1,0,1,1,,1,,1,,,,,2592000,,,,100,,,,,,,"AddSpeedRate(0.08);AddArmor(1,60);AddArmor(2,60);AddArmor(3,60);AddArmor(4,60);AddArmor(5,60)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_idn001,,,,,,,,,,,,,,,,,,,,,,0,
6263,疾风护符(1级),（菲律宾）,,10,,5,,,,,,2,,,118,1,,,,1,1,0,1,1,,1,,1,,,,,2592000,,,,100,,,,,,,"AddSpeedRate(0.04);AddArmor(1,30);AddArmor(2,30);AddArmor(3,30);AddArmor(4,30);AddArmor(5,30)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_idn001,,,,,,,,,,,,,,,,,,,,,,0,
6264,楠树玉叶（试炼任务道具）,大陆,,,,5,,,,,,,,,,,,,,0,0,0,1,,,1,,0,,1,99,0,,1,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_im010,,,,,,,,,,,,,,,,,,,,,,,
6265,白额猛虎,台湾,,52,,5,,,,,,2,,,,,,,1,1,1,0,1,,,1,1,2,,,,,,,,,30,,3000,,,,,,,,,,,,,,,45,2001,,,,,,,,,,use_begin,use_loop,use_end,,2,1,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,Ride,,,,,-1,ic_ride020,ride020_1;ride020_1,ride020_2;ride020_2,ride020_3;ride020_3,ride020_4;ride020_4,,,,,,,,mon_touming,root,,,,,,,,,0,1
6266,初级宝石签名解除符咒,通用,,200,,5,,,,,,2,,,,,1,,,1,1,1,1,,,1,,2,1,1,20,1,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,1000,1000,,,,,,,,,,,,,,,,ic_it6207,,,,,,,,,,,,,,,,,,,,,,0,
6267,中品宝石精炼符咒,通用,,187,,5,,,,,,2,,,,,1,,,1,1,1,1,,,1,,0,,1,1,1,,,,,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,1000,1000,,,,,,,,,,,,,,,,ic_it5686a,,,,,,,,,,,,,,,,,,,,,,0,
